latitude,longitude,name
43.11226667,-77.58390833,Rhamnus_Cathartica
43.12693896,-79.05074799,Rhamnus_Cathartica
42.89548434,-76.75560428,Rhamnus_Cathartica
43.14177408,-75.29114817,Rhamnus_Cathartica
41.04355361,-73.69737026,Rhamnus_Cathartica
41.04511772,-73.69781381,Rhamnus_Cathartica
42.81310601,-75.53797316,Rhamnus_Cathartica
42.77061333,-75.63333833,Rhamnus_Cathartica
40.69396111,-73.99507778,Rhamnus_Cathartica
42.52959442,-76.70489502,Rhamnus_Cathartica
42.94050218,-78.8566661,Rhamnus_Cathartica
41.49944305,-73.58194733,Rhamnus_Cathartica
42.97541754,-78.75277181,Rhamnus_Cathartica
42.21566873,-78.28547183,Rhamnus_Cathartica
42.71540248,-74.09357353,Rhamnus_Cathartica
44.58715623,-75.16925247,Rhamnus_Cathartica
42.74883759,-73.9131571,Rhamnus_Cathartica
42.39175895,-76.37413514,Rhamnus_Cathartica
41.05178549,-73.70451115,Rhamnus_Cathartica
42.45096674,-76.50509128,Rhamnus_Cathartica
42.44941169,-76.25646363,Rhamnus_Cathartica
43.11188863,-76.56746021,Rhamnus_Cathartica
42.53317,-76.02166667,Rhamnus_Cathartica
42.91226833,-78.87410129,Rhamnus_Cathartica
43.01548889,-77.57591944,Rhamnus_Cathartica
42.71993667,-73.69035333,Rhamnus_Cathartica
43.03377783,-76.1325445,Rhamnus_Cathartica
40.566805,-74.09238333,Rhamnus_Cathartica
42.37640935,-76.86996661,Rhamnus_Cathartica
44.6999868,-73.4560702,Rhamnus_Cathartica
41.70875406,-73.90595248,Rhamnus_Cathartica
40.71278909,-73.79795785,Rhamnus_Cathartica
40.7116799,-73.79930618,Rhamnus_Cathartica
40.71169563,-73.79922537,Rhamnus_Cathartica
42.47932488,-76.45430535,Rhamnus_Cathartica
42.81222153,-73.9438858,Rhamnus_Cathartica
43.11641919,-77.53875413,Rhamnus_Cathartica
43.02660964,-77.56840959,Rhamnus_Cathartica
43.99855878,-75.8133383,Rhamnus_Cathartica
40.72350778,-73.94277963,Rhamnus_Cathartica
42.57843938,-77.09893657,Rhamnus_Cathartica
43.04341507,-76.02405548,Rhamnus_Cathartica
42.4524699,-76.41498718,Rhamnus_Cathartica
43.11876796,-77.53657208,Rhamnus_Cathartica
42.21684667,-73.82827833,Rhamnus_Cathartica
42.21681667,-73.82829167,Rhamnus_Cathartica
40.81118898,-73.86768524,Rhamnus_Cathartica
40.8030476,-73.94338782,Rhamnus_Cathartica
40.80449029,-73.94487418,Rhamnus_Cathartica
42.7143733,-73.87446278,Rhamnus_Cathartica
42.99628833,-76.09034717,Rhamnus_Cathartica
40.84561994,-73.8718641,Rhamnus_Cathartica
43.02127163,-77.58080095,Rhamnus_Cathartica
42.10104302,-75.87128191,Rhamnus_Cathartica
44.58316263,-75.15179657,Rhamnus_Cathartica
42.12194134,-76.03130076,Rhamnus_Cathartica
42.99851162,-75.99567435,Rhamnus_Cathartica
42.72708637,-73.87407958,Rhamnus_Cathartica
43.03395,-76.13941117,Rhamnus_Cathartica
42.79550352,-74.94016165,Rhamnus_Cathartica
42.73739983,-75.01097507,Rhamnus_Cathartica
42.01737667,-76.54667333,Rhamnus_Cathartica
40.7205,-73.94511333,Rhamnus_Cathartica
43.16188333,-79.04473333,Rhamnus_Cathartica
43.19865,-79.04546667,Rhamnus_Cathartica
42.42755956,-76.38187422,Rhamnus_Cathartica
42.97806111,-76.38586389,Rhamnus_Cathartica
42.99178524,-76.37069732,Rhamnus_Cathartica
42.9919265,-76.37069329,Rhamnus_Cathartica
42.9920089,-76.37086361,Rhamnus_Cathartica
42.97327167,-76.38722333,Rhamnus_Cathartica
42.97322,-76.38721833,Rhamnus_Cathartica
42.97327226,-76.38748822,Rhamnus_Cathartica
42.97326878,-76.38737063,Rhamnus_Cathartica
42.9766937,-76.38523102,Rhamnus_Cathartica
42.70424956,-73.66751579,Rhamnus_Cathartica
42.70402725,-73.66764056,Rhamnus_Cathartica
42.97626389,-76.38534444,Rhamnus_Cathartica
40.70710222,-73.84004264,Rhamnus_Cathartica
42.96929732,-76.35129665,Rhamnus_Cathartica
42.96930709,-76.35134939,Rhamnus_Cathartica
42.97521928,-76.38462142,Rhamnus_Cathartica
43.02989167,-76.1406695,Rhamnus_Cathartica
43.08122635,-75.20005035,Rhamnus_Cathartica
43.03413883,-76.139525,Rhamnus_Cathartica
43.04024167,-77.47748611,Rhamnus_Cathartica
42.87440204,-73.90948408,Rhamnus_Cathartica
42.83735333,-75.703675,Rhamnus_Cathartica
41.64224307,-73.57156879,Rhamnus_Cathartica
43.03358167,-76.13002667,Rhamnus_Cathartica
42.09118874,-76.06990987,Rhamnus_Cathartica
42.49547027,-76.48408152,Rhamnus_Cathartica
43.03405845,-76.139432,Rhamnus_Cathartica
43.03316841,-76.1389986,Rhamnus_Cathartica
44.62311554,-75.16900635,Rhamnus_Cathartica
43.03578167,-76.13297833,Rhamnus_Cathartica
43.03507833,-76.13387833,Rhamnus_Cathartica
43.035075,-76.13383667,Rhamnus_Cathartica
43.03396833,-76.13789167,Rhamnus_Cathartica
43.03354488,-76.1386956,Rhamnus_Cathartica
40.85304546,-73.87789874,Rhamnus_Cathartica
40.85324456,-73.87734219,Rhamnus_Cathartica
42.99496066,-76.08155685,Rhamnus_Cathartica
43.03357,-76.13628333,Rhamnus_Cathartica
40.85184603,-73.87818181,Rhamnus_Cathartica
40.79585731,-73.9581196,Rhamnus_Cathartica
40.56183333,-73.90055833,Rhamnus_Cathartica
40.90051564,-73.88824729,Rhamnus_Cathartica
40.5711534,-74.16643027,Rhamnus_Cathartica
43.03356364,-76.13842812,Rhamnus_Cathartica
41.69478598,-74.14694119,Rhamnus_Cathartica
41.72773358,-73.93597847,Rhamnus_Cathartica
41.72782565,-73.93565293,Rhamnus_Cathartica
41.72778337,-73.9358369,Rhamnus_Cathartica
41.33183497,-74.33945596,Rhamnus_Cathartica
42.99702333,-76.0929,Rhamnus_Cathartica
42.29204167,-73.57168667,Rhamnus_Cathartica
42.99647667,-76.086015,Rhamnus_Cathartica
40.68030333,-73.515325,Rhamnus_Cathartica
41.24836009,-74.22272213,Rhamnus_Cathartica
42.96846447,-76.34963947,Rhamnus_Cathartica
42.99793655,-76.08811988,Rhamnus_Cathartica
42.99710471,-76.09685215,Rhamnus_Cathartica
41.70676588,-73.93749691,Rhamnus_Cathartica
41.70674865,-73.93752527,Rhamnus_Cathartica
42.96945694,-76.35145467,Rhamnus_Cathartica
44.58571723,-75.16783208,Rhamnus_Cathartica
43.04566934,-76.10959237,Rhamnus_Cathartica
42.96922641,-76.35102264,Rhamnus_Cathartica
44.04069621,-75.8260824,Rhamnus_Cathartica
42.48334807,-76.37054482,Rhamnus_Cathartica
42.84486152,-78.85302307,Rhamnus_Cathartica
43.00966688,-73.8440849,Rhamnus_Cathartica
42.46477719,-76.45633084,Rhamnus_Cathartica
43.13127331,-76.30672886,Rhamnus_Cathartica
40.85644732,-73.87655706,Rhamnus_Cathartica
40.85661014,-73.87637727,Rhamnus_Cathartica
42.75835277,-78.85831981,Rhamnus_Cathartica
43.01908982,-77.74753192,Rhamnus_Cathartica
42.95011167,-78.79119167,Rhamnus_Cathartica
42.95081333,-78.79126667,Rhamnus_Cathartica
42.95139711,-78.79188135,Rhamnus_Cathartica
42.95573744,-78.84118101,Rhamnus_Cathartica
42.26520524,-73.77837213,Rhamnus_Cathartica
41.5171972,-73.9453504,Rhamnus_Cathartica
41.5171972,-73.9453504,Rhamnus_Cathartica
42.34928859,-76.78878536,Rhamnus_Cathartica
42.99497482,-76.09550294,Rhamnus_Cathartica
40.90056606,-73.91346586,Rhamnus_Cathartica
41.64193258,-74.13978781,Rhamnus_Cathartica
41.4742987,-74.1392272,Rhamnus_Cathartica
42.01783333,-73.51354167,Rhamnus_Cathartica
44.18449127,-76.22521977,Rhamnus_Cathartica
42.87879776,-78.12496156,Rhamnus_Cathartica
42.45811333,-76.5055,Rhamnus_Cathartica
42.87984227,-78.12303741,Rhamnus_Cathartica
42.87827929,-78.12365944,Rhamnus_Cathartica
44.5242376,-73.46432241,Rhamnus_Cathartica
42.8469065,-78.673806,Rhamnus_Cathartica
41.41375103,-74.01204175,Rhamnus_Cathartica
40.65851371,-73.9649651,Rhamnus_Cathartica
42.96850458,-76.34933747,Rhamnus_Cathartica
43.08117551,-75.62933656,Rhamnus_Cathartica
43.19443836,-77.621545,Rhamnus_Cathartica
43.1949347,-77.62220697,Rhamnus_Cathartica
42.36662167,-73.77060833,Rhamnus_Cathartica
40.84675951,-73.87434174,Rhamnus_Cathartica
43.04487595,-77.66343579,Rhamnus_Cathartica
42.77565289,-73.79374981,Rhamnus_Cathartica
42.77565289,-73.79374981,Rhamnus_Cathartica
43.04409656,-73.81520648,Rhamnus_Cathartica
43.16381723,-79.0422438,Rhamnus_Cathartica
43.25037997,-78.53464644,Rhamnus_Cathartica
43.06470833,-77.63041667,Rhamnus_Cathartica
43.20496586,-77.61615146,Rhamnus_Cathartica
42.80845012,-73.87636119,Rhamnus_Cathartica
42.3493944,-76.7910592,Rhamnus_Cathartica
41.34496512,-74.27272586,Rhamnus_Cathartica
41.35911368,-74.24177204,Rhamnus_Cathartica
41.42476518,-74.39538178,Rhamnus_Cathartica
41.54652819,-73.72321011,Rhamnus_Cathartica
42.443508,-76.758202,Rhamnus_Cathartica
42.38333062,-73.83260328,Rhamnus_Cathartica
42.72043586,-77.92731822,Rhamnus_Cathartica
42.65914563,-77.9548236,Rhamnus_Cathartica
43.0829851,-79.07115196,Rhamnus_Cathartica
44.66379535,-74.9905558,Rhamnus_Cathartica
44.66376252,-74.99053596,Rhamnus_Cathartica
42.25884073,-73.81143563,Rhamnus_Cathartica
41.24431118,-74.2866968,Rhamnus_Cathartica
40.87734665,-73.8785542,Rhamnus_Cathartica
42.74738256,-77.78227098,Rhamnus_Cathartica
42.8551734,-78.8656887,Rhamnus_Cathartica
42.99124667,-76.37082,Rhamnus_Cathartica
41.33000544,-74.34957106,Rhamnus_Cathartica
41.33588163,-74.24260883,Rhamnus_Cathartica
44.7,-73.46,Rhamnus_Cathartica
42.61445701,-73.94659151,Rhamnus_Cathartica
41.63118363,-74.45134177,Rhamnus_Cathartica
42.78647474,-76.28667785,Rhamnus_Cathartica
42.74660833,-76.69401667,Rhamnus_Cathartica
42.79508206,-73.74518808,Rhamnus_Cathartica
41.4530823,-74.2881702,Rhamnus_Cathartica
41.45290796,-73.83717193,Rhamnus_Cathartica
43.02159119,-77.70566559,Rhamnus_Cathartica
41.539325,-73.950255,Rhamnus_Cathartica
43.0388138,-77.64266968,Rhamnus_Cathartica
42.85435042,-78.63738552,Rhamnus_Cathartica
